"","V1"
"WilliamHowardTaft-1_91",2
"WilliamHowardTaft-1_92",2
"WilliamHowardTaft-1_93",2
"WilliamHowardTaft-1_94",2
"WilliamHowardTaft-1_95",2
"WilliamHowardTaft-1_96",2
"WilliamHowardTaft-1_97",2
"WilliamHowardTaft-1_98",4
"WilliamHowardTaft-1_99",7
"WilliamHowardTaft-1_100",5
"WilliamHowardTaft-1_101",1
"WilliamHowardTaft-1_102",4
"WilliamHowardTaft-1_103",4
"WilliamHowardTaft-1_104",4
"WilliamHowardTaft-1_105",2
"WilliamHowardTaft-1_106",2
"WilliamHowardTaft-1_107",8
"WilliamHowardTaft-1_108",8
"WilliamHowardTaft-1_109",8
"WilliamHowardTaft-1_110",8
"WilliamHowardTaft-1_111",6
"WilliamHowardTaft-1_112",8
"WilliamHowardTaft-1_113",8
"WilliamHowardTaft-1_114",8
"WilliamHowardTaft-1_115",8
"WilliamHowardTaft-1_116",8
"WilliamHowardTaft-1_117",8
"WilliamHowardTaft-1_118",3
"WilliamHowardTaft-1_119",8
"WilliamHowardTaft-1_120",8
"WilliamHowardTaft-1_121",8
"WilliamHowardTaft-1_122",8
"WilliamHowardTaft-1_123",8
"WilliamHowardTaft-1_124",8
"WilliamHowardTaft-1_125",8
"WilliamHowardTaft-1_126",8
"WilliamHowardTaft-1_127",8
"WilliamHowardTaft-1_128",8
"WilliamHowardTaft-1_129",8
"WilliamHowardTaft-1_130",8
"WilliamHowardTaft-1_131",8
"WilliamHowardTaft-1_132",8
"WilliamHowardTaft-1_133",5
"WilliamHowardTaft-1_134",5
"WilliamHowardTaft-1_135",5
"WilliamHowardTaft-1_136",6
"WilliamHowardTaft-1_137",6
"WilliamHowardTaft-1_138",9
"WilliamHowardTaft-1_139",9
"WilliamHowardTaft-1_140",4
"WilliamHowardTaft-1_141",9
"WilliamHowardTaft-1_142",9
"WilliamHowardTaft-1_143",9
"WilliamHowardTaft-1_144",9
"WilliamHowardTaft-1_145",8
"WilliamHowardTaft-1_146",1
"WilliamHowardTaft-1_147",8
"WilliamHowardTaft-1_148",8
"WilliamHowardTaft-1_149",8
"WilliamHowardTaft-1_150",8
"WilliamHowardTaft-1_151",8
"WilliamHowardTaft-1_152",8
"WilliamHowardTaft-1_153",8
"WilliamHowardTaft-1_154",8
"WilliamHowardTaft-1_155",8
"WilliamHowardTaft-1_156",8
"WilliamHowardTaft-1_157",8
"WilliamHowardTaft-1_158",8
"WilliamHowardTaft-1_159",8
"WilliamHowardTaft-1_160",8
"WilliamHowardTaft-1_161",8
"WilliamHowardTaft-1_162",8
"WilliamHowardTaft-1_163",8
"WilliamHowardTaft-1_164",8
"WilliamHowardTaft-1_165",8
"WilliamHowardTaft-1_166",8
"WoodrowWilson-1_2",5
"WoodrowWilson-1_3",5
"WoodrowWilson-1_4",6
"WoodrowWilson-1_5",10
"WoodrowWilson-1_6",6
"WoodrowWilson-1_7",6
"WoodrowWilson-1_8",8
"WoodrowWilson-1_9",8
"WoodrowWilson-1_10",4
"WoodrowWilson-1_11",8
"WoodrowWilson-1_12",8
"WoodrowWilson-1_13",8
"WoodrowWilson-1_14",10
"WoodrowWilson-1_15",10
"WoodrowWilson-1_16",10
"WoodrowWilson-1_17",10
"WoodrowWilson-1_18",10
"WoodrowWilson-1_19",10
"WoodrowWilson-1_20",7
"WoodrowWilson-1_21",10
"WoodrowWilson-1_22",10
"WoodrowWilson-1_23",7
"WoodrowWilson-1_24",4
"WoodrowWilson-1_25",4
"WoodrowWilson-1_26",4
"WoodrowWilson-1_27",10
"WoodrowWilson-1_28",10
"WoodrowWilson-1_29",10
"WoodrowWilson-1_30",4
"WoodrowWilson-1_31",7
"WoodrowWilson-1_32",10
"WoodrowWilson-1_33",10
"WoodrowWilson-1_34",10
"WoodrowWilson-1_35",5
"WoodrowWilson-1_36",5
"WoodrowWilson-1_37",10
"WoodrowWilson-1_38",10
"WoodrowWilson-1_39",10
"WoodrowWilson-1_40",10
"WoodrowWilson-1_41",10
"WoodrowWilson-1_42",4
"WoodrowWilson-1_43",4
"WoodrowWilson-1_44",4
"WoodrowWilson-1_45",4
"WoodrowWilson-1_46",4
"WoodrowWilson-1_47",4
"WoodrowWilson-1_48",4
"WoodrowWilson-1_49",4
"WoodrowWilson-1_50",4
"WoodrowWilson-1_51",8
"WoodrowWilson-1_52",10
"WoodrowWilson-1_53",10
"WoodrowWilson-1_54",10
"WoodrowWilson-1_55",8
"WoodrowWilson-1_56",8
"WoodrowWilson-1_57",8
"WoodrowWilson-1_58",10
"WoodrowWilson-1_59",5
"WoodrowWilson-1_60",9
"WoodrowWilson-1_61",6
"WoodrowWilson-1_62",6
"WoodrowWilson-1_63",6
"WoodrowWilson-1_64",9
"WoodrowWilson-1_65",9
"WoodrowWilson-1_66",9
"WoodrowWilson-1_67",9
"WoodrowWilson-1_68",5
"WoodrowWilson-1_69",5
"WoodrowWilson-1_70",5
"WoodrowWilson-1_71",5
"WoodrowWilson-1_72",2
"WoodrowWilson-1_73",5
"WoodrowWilson-1_74",7
"WoodrowWilson-1_75",6
"WoodrowWilson-1_76",10
"WoodrowWilson-1_77",10
"WoodrowWilson-2_2",1
"WoodrowWilson-2_3",10
"WoodrowWilson-2_4",1
"WoodrowWilson-2_5",1
"WoodrowWilson-2_6",1
"WoodrowWilson-2_7",5
"WoodrowWilson-2_8",5
"WoodrowWilson-2_9",5
"WoodrowWilson-2_10",5
"WoodrowWilson-2_11",10
"WoodrowWilson-2_12",1
"WoodrowWilson-2_13",1
"WoodrowWilson-2_14",1
"WoodrowWilson-2_15",2
"WoodrowWilson-2_16",4
"WoodrowWilson-2_17",10
"WoodrowWilson-2_18",2
"WoodrowWilson-2_19",6
"WoodrowWilson-2_20",6
"WoodrowWilson-2_21",1
"WoodrowWilson-2_22",1
"WoodrowWilson-2_23",1
"WoodrowWilson-2_24",1
"WoodrowWilson-2_25",9
"WoodrowWilson-2_26",2
"WoodrowWilson-2_27",1
"WoodrowWilson-2_28",1
"WoodrowWilson-2_29",3
"WoodrowWilson-2_30",2
"WoodrowWilson-2_31",9
"WoodrowWilson-2_32",10
"WoodrowWilson-2_33",10
"WoodrowWilson-2_34",10
"WoodrowWilson-2_35",9
"WoodrowWilson-2_36",9
"WoodrowWilson-2_37",9
"WoodrowWilson-2_38",2
"WoodrowWilson-2_39",2
"WoodrowWilson-2_40",3
"WoodrowWilson-2_41",10
"WoodrowWilson-2_42",10
"WoodrowWilson-2_43",10
"WoodrowWilson-2_44",2
"WoodrowWilson-2_45",3
"WoodrowWilson-2_46",3
"WoodrowWilson-2_47",3
"WoodrowWilson-2_48",2
"WoodrowWilson-2_49",2
"WoodrowWilson-2_50",3
"WoodrowWilson-2_51",3
"WoodrowWilson-2_52",3
"WoodrowWilson-2_53",5
"WoodrowWilson-2_54",5
"WoodrowWilson-2_55",5
"WoodrowWilson-2_56",5
"WoodrowWilson-2_57",5
"WoodrowWilson-2_58",5
"WoodrowWilson-2_59",5
"WoodrowWilson-2_60",6
"WoodrowWilson-2_61",6
"WoodrowWilson-2_62",6
"WoodrowWilson-2_63",6
"WoodrowWilson-2_64",6
"WoodrowWilson-2_65",6
"WoodrowWilson-2_66",6
"WarrenGHarding-1_2",7
"WarrenGHarding-1_3",6
"WarrenGHarding-1_4",6
"WarrenGHarding-1_5",6
"WarrenGHarding-1_6",6
"WarrenGHarding-1_7",10
"WarrenGHarding-1_8",10
"WarrenGHarding-1_9",10
"WarrenGHarding-1_10",10
"WarrenGHarding-1_11",6
"WarrenGHarding-1_12",10
"WarrenGHarding-1_13",7
"WarrenGHarding-1_14",7
"WarrenGHarding-1_15",6
"WarrenGHarding-1_16",6
"WarrenGHarding-1_17",6
"WarrenGHarding-1_18",6
"WarrenGHarding-1_19",10
"WarrenGHarding-1_20",10
"WarrenGHarding-1_21",7
"WarrenGHarding-1_22",9
"WarrenGHarding-1_23",9
"WarrenGHarding-1_24",9
"WarrenGHarding-1_25",10
"WarrenGHarding-1_26",10
"WarrenGHarding-1_27",7
"WarrenGHarding-1_28",8
"WarrenGHarding-1_29",8
"WarrenGHarding-1_30",8
"WarrenGHarding-1_31",8
"WarrenGHarding-1_32",10
"WarrenGHarding-1_33",10
"WarrenGHarding-1_34",1
"WarrenGHarding-1_35",1
"WarrenGHarding-1_36",7
"WarrenGHarding-1_37",7
"WarrenGHarding-1_38",7
"WarrenGHarding-1_39",2
"WarrenGHarding-1_40",3
"WarrenGHarding-1_41",3
"WarrenGHarding-1_42",8
"WarrenGHarding-1_43",8
"WarrenGHarding-1_44",8
"WarrenGHarding-1_45",10
"WarrenGHarding-1_46",10
"WarrenGHarding-1_47",10
"WarrenGHarding-1_48",10
"WarrenGHarding-1_49",10
"WarrenGHarding-1_50",9
"WarrenGHarding-1_51",10
"WarrenGHarding-1_52",4
"WarrenGHarding-1_53",10
"WarrenGHarding-1_54",10
"WarrenGHarding-1_55",10
"WarrenGHarding-1_56",10
"WarrenGHarding-1_57",10
"WarrenGHarding-1_58",6
"WarrenGHarding-1_59",6
"WarrenGHarding-1_60",6
"WarrenGHarding-1_61",9
"WarrenGHarding-1_62",6
"WarrenGHarding-1_63",6
"WarrenGHarding-1_64",6
"WarrenGHarding-1_65",1
"WarrenGHarding-1_66",10
"WarrenGHarding-1_67",10
"WarrenGHarding-1_68",2
"WarrenGHarding-1_69",6
"WarrenGHarding-1_70",6
"WarrenGHarding-1_71",9
"WarrenGHarding-1_72",6
"WarrenGHarding-1_73",9
"WarrenGHarding-1_74",6
"WarrenGHarding-1_75",4
"WarrenGHarding-1_76",4
"WarrenGHarding-1_77",9
"WarrenGHarding-1_78",10
"WarrenGHarding-1_79",9
"WarrenGHarding-1_80",9
"WarrenGHarding-1_81",9
"WarrenGHarding-1_82",9
"WarrenGHarding-1_83",9
"WarrenGHarding-1_84",9
"WarrenGHarding-1_85",9
"WarrenGHarding-1_86",10
"WarrenGHarding-1_87",4
"WarrenGHarding-1_88",4
"WarrenGHarding-1_89",4
"WarrenGHarding-1_90",4
"WarrenGHarding-1_91",4
"WarrenGHarding-1_92",4
"WarrenGHarding-1_93",4
"WarrenGHarding-1_94",9
"WarrenGHarding-1_95",4
"WarrenGHarding-1_96",9
"WarrenGHarding-1_97",9
"WarrenGHarding-1_98",10
"WarrenGHarding-1_99",10
"WarrenGHarding-1_100",9
"WarrenGHarding-1_101",9
"WarrenGHarding-1_102",9
"WarrenGHarding-1_103",9
"WarrenGHarding-1_104",3
"WarrenGHarding-1_105",4
"WarrenGHarding-1_106",4
"WarrenGHarding-1_107",4
"WarrenGHarding-1_108",7
"WarrenGHarding-1_109",4
"WarrenGHarding-1_110",4
"WarrenGHarding-1_111",4
"WarrenGHarding-1_112",4
"WarrenGHarding-1_113",10
"WarrenGHarding-1_114",10
"WarrenGHarding-1_115",1
"WarrenGHarding-1_116",8
"WarrenGHarding-1_117",8
"WarrenGHarding-1_118",10
"WarrenGHarding-1_119",10
"WarrenGHarding-1_120",7
"WarrenGHarding-1_121",7
"WarrenGHarding-1_122",10
"WarrenGHarding-1_123",7
"WarrenGHarding-1_124",7
"WarrenGHarding-1_125",7
"WarrenGHarding-1_126",8
"WarrenGHarding-1_127",8
"WarrenGHarding-1_128",8
"WarrenGHarding-1_129",1
"WarrenGHarding-1_130",7
"WarrenGHarding-1_131",4
"WarrenGHarding-1_132",4
"WarrenGHarding-1_133",4
"WarrenGHarding-1_134",7
"WarrenGHarding-1_135",7
"WarrenGHarding-1_136",4
"WarrenGHarding-1_137",4
"WarrenGHarding-1_138",7
"WarrenGHarding-1_139",10
"WarrenGHarding-1_140",10
"WarrenGHarding-1_141",10
"WarrenGHarding-1_142",7
"WarrenGHarding-1_143",10
"WarrenGHarding-1_144",7
"WarrenGHarding-1_145",7
"WarrenGHarding-1_146",7
"WarrenGHarding-1_147",4
"WarrenGHarding-1_148",4
"WarrenGHarding-1_149",9
"WarrenGHarding-1_150",10
"WarrenGHarding-1_151",1
"WarrenGHarding-1_152",10
"WarrenGHarding-1_153",6
"WarrenGHarding-1_154",8
"WarrenGHarding-1_155",6
"WarrenGHarding-1_156",6
"WarrenGHarding-1_157",7
"WarrenGHarding-1_158",7
"WarrenGHarding-1_159",6
"WarrenGHarding-1_160",5
"WarrenGHarding-1_161",5
"WarrenGHarding-1_162",5
"WarrenGHarding-1_163",5
"CalvinCoolidge-1_2",4
"CalvinCoolidge-1_3",6
"CalvinCoolidge-1_4",8
"CalvinCoolidge-1_5",8
"CalvinCoolidge-1_6",6
"CalvinCoolidge-1_7",7
"CalvinCoolidge-1_8",1
"CalvinCoolidge-1_9",1
"CalvinCoolidge-1_10",1
"CalvinCoolidge-1_11",1
"CalvinCoolidge-1_12",10
"CalvinCoolidge-1_13",10
"CalvinCoolidge-1_14",9
"CalvinCoolidge-1_15",9
"CalvinCoolidge-1_16",2
"CalvinCoolidge-1_17",2
"CalvinCoolidge-1_18",2
"CalvinCoolidge-1_19",2
"CalvinCoolidge-1_20",2
"CalvinCoolidge-1_21",2
"CalvinCoolidge-1_22",2
"CalvinCoolidge-1_23",2
"CalvinCoolidge-1_24",2
"CalvinCoolidge-1_25",2
"CalvinCoolidge-1_26",6
"CalvinCoolidge-1_27",5
"CalvinCoolidge-1_28",10
"CalvinCoolidge-1_29",10
"CalvinCoolidge-1_30",1
"CalvinCoolidge-1_31",10
"CalvinCoolidge-1_32",1
"CalvinCoolidge-1_33",1
"CalvinCoolidge-1_34",1
"CalvinCoolidge-1_35",1
"CalvinCoolidge-1_36",2
"CalvinCoolidge-1_37",2
"CalvinCoolidge-1_38",2
"CalvinCoolidge-1_39",2
"CalvinCoolidge-1_40",2
"CalvinCoolidge-1_41",2
"CalvinCoolidge-1_42",1
"CalvinCoolidge-1_43",2
"CalvinCoolidge-1_44",2
"CalvinCoolidge-1_45",2
"CalvinCoolidge-1_46",2
"CalvinCoolidge-1_47",2
"CalvinCoolidge-1_48",1
"CalvinCoolidge-1_49",7
"CalvinCoolidge-1_50",7
"CalvinCoolidge-1_51",7
"CalvinCoolidge-1_52",9
"CalvinCoolidge-1_53",1
"CalvinCoolidge-1_54",1
"CalvinCoolidge-1_55",1
"CalvinCoolidge-1_56",8
"CalvinCoolidge-1_57",8
"CalvinCoolidge-1_58",8
"CalvinCoolidge-1_59",2
"CalvinCoolidge-1_60",2
"CalvinCoolidge-1_61",2
"CalvinCoolidge-1_62",8
"CalvinCoolidge-1_63",2
"CalvinCoolidge-1_64",4
"CalvinCoolidge-1_65",2
"CalvinCoolidge-1_66",4
"CalvinCoolidge-1_67",10
"CalvinCoolidge-1_68",2
"CalvinCoolidge-1_69",2
"CalvinCoolidge-1_70",2
"CalvinCoolidge-1_71",2
"CalvinCoolidge-1_72",4
"CalvinCoolidge-1_73",4
"CalvinCoolidge-1_74",9
"CalvinCoolidge-1_75",6
"CalvinCoolidge-1_76",7
"CalvinCoolidge-1_77",9
"CalvinCoolidge-1_78",9
"CalvinCoolidge-1_79",10
"CalvinCoolidge-1_80",10
"CalvinCoolidge-1_81",10
"CalvinCoolidge-1_82",2
"CalvinCoolidge-1_83",2
"CalvinCoolidge-1_84",2
"CalvinCoolidge-1_85",2
"CalvinCoolidge-1_86",9
"CalvinCoolidge-1_87",9
"CalvinCoolidge-1_88",2
"CalvinCoolidge-1_89",2
"CalvinCoolidge-1_90",2
"CalvinCoolidge-1_91",7
"CalvinCoolidge-1_92",9
"CalvinCoolidge-1_93",1
"CalvinCoolidge-1_94",2
"CalvinCoolidge-1_95",8
"CalvinCoolidge-1_96",4
"CalvinCoolidge-1_97",7
"CalvinCoolidge-1_98",7
"CalvinCoolidge-1_99",8
"CalvinCoolidge-1_100",8
"CalvinCoolidge-1_101",8
"CalvinCoolidge-1_102",8
"CalvinCoolidge-1_103",6
"CalvinCoolidge-1_104",8
"CalvinCoolidge-1_105",8
"CalvinCoolidge-1_106",8
"CalvinCoolidge-1_107",6
"CalvinCoolidge-1_108",8
"CalvinCoolidge-1_109",8
"CalvinCoolidge-1_110",4
"CalvinCoolidge-1_111",4
"CalvinCoolidge-1_112",4
"CalvinCoolidge-1_113",4
"CalvinCoolidge-1_114",4
"CalvinCoolidge-1_115",4
"CalvinCoolidge-1_116",4
"CalvinCoolidge-1_117",4
"CalvinCoolidge-1_118",4
"CalvinCoolidge-1_119",4
"CalvinCoolidge-1_120",4
"CalvinCoolidge-1_121",4
"CalvinCoolidge-1_122",4
"CalvinCoolidge-1_123",4
"CalvinCoolidge-1_124",4
"CalvinCoolidge-1_125",1
"CalvinCoolidge-1_126",1
"CalvinCoolidge-1_127",4
"CalvinCoolidge-1_128",4
"CalvinCoolidge-1_129",4
"CalvinCoolidge-1_130",4
"CalvinCoolidge-1_131",4
"CalvinCoolidge-1_132",4
"CalvinCoolidge-1_133",2
"CalvinCoolidge-1_134",2
"CalvinCoolidge-1_135",2
"CalvinCoolidge-1_136",2
"CalvinCoolidge-1_137",6
"CalvinCoolidge-1_138",8
"CalvinCoolidge-1_139",9
"CalvinCoolidge-1_140",4
"CalvinCoolidge-1_141",4
"CalvinCoolidge-1_142",4
"CalvinCoolidge-1_143",4
"CalvinCoolidge-1_144",4
"CalvinCoolidge-1_145",9
"CalvinCoolidge-1_146",1
"CalvinCoolidge-1_147",4
"CalvinCoolidge-1_148",4
"CalvinCoolidge-1_149",1
"CalvinCoolidge-1_150",1
"CalvinCoolidge-1_151",2
"CalvinCoolidge-1_152",3
"CalvinCoolidge-1_153",3
"CalvinCoolidge-1_154",3
"CalvinCoolidge-1_155",2
"CalvinCoolidge-1_156",3
"CalvinCoolidge-1_157",6
"CalvinCoolidge-1_158",3
"CalvinCoolidge-1_159",4
"CalvinCoolidge-1_160",4
"CalvinCoolidge-1_161",4
"CalvinCoolidge-1_162",4
"CalvinCoolidge-1_163",4
"CalvinCoolidge-1_164",2
"CalvinCoolidge-1_165",3
"CalvinCoolidge-1_166",2
"CalvinCoolidge-1_167",3
"CalvinCoolidge-1_168",6
"CalvinCoolidge-1_169",8
"CalvinCoolidge-1_170",3
"CalvinCoolidge-1_171",3
"CalvinCoolidge-1_172",3
"CalvinCoolidge-1_173",6
"CalvinCoolidge-1_174",10
"CalvinCoolidge-1_175",6
"CalvinCoolidge-1_176",8
"CalvinCoolidge-1_177",8
"CalvinCoolidge-1_178",8
"CalvinCoolidge-1_179",4
"CalvinCoolidge-1_180",4
"CalvinCoolidge-1_181",4
"CalvinCoolidge-1_182",4
"CalvinCoolidge-1_183",1
"CalvinCoolidge-1_184",9
"CalvinCoolidge-1_185",9
"CalvinCoolidge-1_186",9
"CalvinCoolidge-1_187",10
"CalvinCoolidge-1_188",10
"CalvinCoolidge-1_189",10
"CalvinCoolidge-1_190",1
"CalvinCoolidge-1_191",1
"CalvinCoolidge-1_192",1
"CalvinCoolidge-1_193",1
"CalvinCoolidge-1_194",4
"CalvinCoolidge-1_195",4
"CalvinCoolidge-1_196",4
"CalvinCoolidge-1_197",2
"CalvinCoolidge-1_198",2
"CalvinCoolidge-1_199",2
"HerbertHoover-1_2",6
"HerbertHoover-1_3",6
"HerbertHoover-1_4",6
"HerbertHoover-1_5",7
"HerbertHoover-1_6",10
"HerbertHoover-1_7",2
"HerbertHoover-1_8",7
"HerbertHoover-1_9",7
"HerbertHoover-1_10",7
"HerbertHoover-1_11",1
"HerbertHoover-1_12",1
"HerbertHoover-1_13",1
"HerbertHoover-1_14",7
"HerbertHoover-1_15",7
"HerbertHoover-1_16",4
"HerbertHoover-1_17",7
"HerbertHoover-1_18",9
"HerbertHoover-1_19",5
"HerbertHoover-1_20",3
"HerbertHoover-1_21",10
"HerbertHoover-1_22",10
"HerbertHoover-1_23",8
"HerbertHoover-1_24",8
"HerbertHoover-1_25",8
"HerbertHoover-1_26",8
"HerbertHoover-1_27",8
"HerbertHoover-1_28",8
"HerbertHoover-1_29",8
"HerbertHoover-1_30",3
"HerbertHoover-1_31",6
"HerbertHoover-1_32",8
"HerbertHoover-1_33",8
"HerbertHoover-1_34",8
"HerbertHoover-1_35",8
"HerbertHoover-1_36",8
"HerbertHoover-1_37",10
"HerbertHoover-1_38",8
"HerbertHoover-1_39",8
"HerbertHoover-1_40",8
"HerbertHoover-1_41",8
"HerbertHoover-1_42",8
"HerbertHoover-1_43",8
"HerbertHoover-1_44",9
"HerbertHoover-1_45",8
"HerbertHoover-1_46",6
"HerbertHoover-1_47",8
"HerbertHoover-1_48",8
"HerbertHoover-1_49",8
"HerbertHoover-1_50",8
"HerbertHoover-1_51",8
"HerbertHoover-1_52",8
"HerbertHoover-1_53",8
"HerbertHoover-1_54",8
"HerbertHoover-1_55",8
"HerbertHoover-1_56",8
"HerbertHoover-1_57",8
"HerbertHoover-1_58",8
"HerbertHoover-1_59",8
"HerbertHoover-1_60",8
"HerbertHoover-1_61",8
"HerbertHoover-1_62",4
"HerbertHoover-1_63",4
"HerbertHoover-1_64",4
"HerbertHoover-1_65",8
"HerbertHoover-1_66",3
"HerbertHoover-1_67",3
"HerbertHoover-1_68",3
"HerbertHoover-1_69",6
"HerbertHoover-1_70",6
"HerbertHoover-1_71",10
"HerbertHoover-1_72",10
"HerbertHoover-1_73",4
"HerbertHoover-1_74",4
"HerbertHoover-1_75",8
"HerbertHoover-1_76",4
"HerbertHoover-1_77",4
"HerbertHoover-1_78",3
"HerbertHoover-1_79",10
"HerbertHoover-1_80",3
"HerbertHoover-1_81",3
"HerbertHoover-1_82",10
"HerbertHoover-1_83",10
"HerbertHoover-1_84",10
"HerbertHoover-1_85",10
"HerbertHoover-1_86",10
"HerbertHoover-1_87",10
"HerbertHoover-1_88",10
"HerbertHoover-1_89",4
"HerbertHoover-1_90",4
"HerbertHoover-1_91",4
"HerbertHoover-1_92",4
"HerbertHoover-1_93",2
"HerbertHoover-1_94",2
"HerbertHoover-1_95",7
"HerbertHoover-1_96",7
"HerbertHoover-1_97",10
"HerbertHoover-1_98",10
"HerbertHoover-1_99",10
"HerbertHoover-1_100",7
"HerbertHoover-1_101",7
"HerbertHoover-1_102",10
"HerbertHoover-1_103",10
"HerbertHoover-1_104",10
"HerbertHoover-1_105",10
"HerbertHoover-1_106",10
"HerbertHoover-1_107",7
"HerbertHoover-1_108",2
"HerbertHoover-1_109",10
"HerbertHoover-1_110",2
"HerbertHoover-1_111",8
"HerbertHoover-1_112",8
"HerbertHoover-1_113",8
"HerbertHoover-1_114",8
"HerbertHoover-1_115",1
"HerbertHoover-1_116",8
"HerbertHoover-1_117",8
"HerbertHoover-1_118",8
"HerbertHoover-1_119",2
"HerbertHoover-1_120",2
"HerbertHoover-1_121",6
"HerbertHoover-1_122",2
"HerbertHoover-1_123",1
"HerbertHoover-1_124",10
"HerbertHoover-1_125",7
"HerbertHoover-1_126",7
"HerbertHoover-1_127",7
"HerbertHoover-1_128",7
"HerbertHoover-1_129",6
"HerbertHoover-1_130",7
"HerbertHoover-1_131",4
"HerbertHoover-1_132",7
"HerbertHoover-1_133",5
"HerbertHoover-1_134",7
"HerbertHoover-1_135",5
"HerbertHoover-1_136",1
"HerbertHoover-1_137",2
"HerbertHoover-1_138",2
"HerbertHoover-1_139",2
"HerbertHoover-1_140",2
"HerbertHoover-1_141",8
"HerbertHoover-1_142",8
"HerbertHoover-1_143",8
"HerbertHoover-1_144",8
"HerbertHoover-1_145",8
"HerbertHoover-1_146",10
"HerbertHoover-1_147",8
"HerbertHoover-1_148",8
"HerbertHoover-1_149",8
"HerbertHoover-1_150",8
"HerbertHoover-1_151",8
"HerbertHoover-1_152",8
"HerbertHoover-1_153",4
"HerbertHoover-1_154",4
"HerbertHoover-1_155",2
"HerbertHoover-1_156",2
"HerbertHoover-1_157",2
"HerbertHoover-1_158",8
"HerbertHoover-1_159",7
"HerbertHoover-1_160",10
"HerbertHoover-1_161",10
"HerbertHoover-1_162",10
"HerbertHoover-1_163",10
"HerbertHoover-1_164",10
"HerbertHoover-1_165",10
"HerbertHoover-1_166",10
"HerbertHoover-1_167",10
"HerbertHoover-1_168",3
"HerbertHoover-1_169",3
"HerbertHoover-1_170",6
"HerbertHoover-1_171",6
"HerbertHoover-1_172",6
"HerbertHoover-1_173",4
"HerbertHoover-1_174",10
"HerbertHoover-1_175",10
"HerbertHoover-1_176",10
"HerbertHoover-1_177",10
"HerbertHoover-1_178",10
"HerbertHoover-1_179",10
"HerbertHoover-1_180",10
"HerbertHoover-1_181",10
"HerbertHoover-1_182",10
"HerbertHoover-1_183",10
"HerbertHoover-1_184",10
"HerbertHoover-1_185",6
"HerbertHoover-1_186",6
"HerbertHoover-1_187",6
"HerbertHoover-1_188",4
"HerbertHoover-1_189",2
"HerbertHoover-1_190",1
"HerbertHoover-1_191",6
"HerbertHoover-1_192",6
"HerbertHoover-1_193",6
"HerbertHoover-1_194",6
"HerbertHoover-1_195",6
"FranklinDRoosevelt-1_2",5
"FranklinDRoosevelt-1_3",7
"FranklinDRoosevelt-1_4",10
"FranklinDRoosevelt-1_5",10
"FranklinDRoosevelt-1_6",10
"FranklinDRoosevelt-1_7",10
"FranklinDRoosevelt-1_8",5
"FranklinDRoosevelt-1_9",1
"FranklinDRoosevelt-1_10",5
"FranklinDRoosevelt-1_11",4
"FranklinDRoosevelt-1_12",4
"FranklinDRoosevelt-1_13",4
"FranklinDRoosevelt-1_14",4
"FranklinDRoosevelt-1_15",4
"FranklinDRoosevelt-1_16",4
"FranklinDRoosevelt-1_17",5
"FranklinDRoosevelt-1_18",5
"FranklinDRoosevelt-1_19",10
"FranklinDRoosevelt-1_20",5
"FranklinDRoosevelt-1_21",5
"FranklinDRoosevelt-1_22",5
"FranklinDRoosevelt-1_23",5
"FranklinDRoosevelt-1_24",5
"FranklinDRoosevelt-1_25",8
"FranklinDRoosevelt-1_26",10
"FranklinDRoosevelt-1_27",8
"FranklinDRoosevelt-1_28",10
"FranklinDRoosevelt-1_29",4
"FranklinDRoosevelt-1_30",10
"FranklinDRoosevelt-1_31",10
"FranklinDRoosevelt-1_32",10
"FranklinDRoosevelt-1_33",4
"FranklinDRoosevelt-1_34",4
"FranklinDRoosevelt-1_35",4
"FranklinDRoosevelt-1_36",10
"FranklinDRoosevelt-1_37",10
"FranklinDRoosevelt-1_38",10
"FranklinDRoosevelt-1_39",6
"FranklinDRoosevelt-1_40",6
"FranklinDRoosevelt-1_41",4
"FranklinDRoosevelt-1_42",6
"FranklinDRoosevelt-1_43",10
"FranklinDRoosevelt-1_44",8
"FranklinDRoosevelt-1_45",10
"FranklinDRoosevelt-1_46",4
"FranklinDRoosevelt-1_47",4
"FranklinDRoosevelt-1_48",4
"FranklinDRoosevelt-1_49",4
"FranklinDRoosevelt-1_50",4
"FranklinDRoosevelt-1_51",4
"FranklinDRoosevelt-1_52",4
"FranklinDRoosevelt-1_53",4
"FranklinDRoosevelt-1_54",9
"FranklinDRoosevelt-1_55",9
"FranklinDRoosevelt-1_56",4
"FranklinDRoosevelt-1_57",4
"FranklinDRoosevelt-1_58",8
"FranklinDRoosevelt-1_59",8
"FranklinDRoosevelt-1_60",8
"FranklinDRoosevelt-1_61",4
"FranklinDRoosevelt-1_62",4
"FranklinDRoosevelt-1_63",4
"FranklinDRoosevelt-1_64",7
"FranklinDRoosevelt-1_65",7
"FranklinDRoosevelt-1_66",7
"FranklinDRoosevelt-1_67",7
"FranklinDRoosevelt-1_68",9
"FranklinDRoosevelt-1_69",9
"FranklinDRoosevelt-1_70",9
"FranklinDRoosevelt-1_71",9
"FranklinDRoosevelt-1_72",9
"FranklinDRoosevelt-1_73",9
"FranklinDRoosevelt-1_74",9
"FranklinDRoosevelt-1_75",6
"FranklinDRoosevelt-1_76",4
"FranklinDRoosevelt-1_77",4
"FranklinDRoosevelt-1_78",4
"FranklinDRoosevelt-1_79",2
"FranklinDRoosevelt-1_80",6
